,region,cpname,title,career,education,jobtype,cptype,sales,employees,aversalary,capital,pros
29,대전,(주)이글루코퍼레이션,[인프라사업본부] 정보보안 전문가 인력 채용,신입/경력(연차무관),대졸이상,정규직,중소기업,"1,047억 6,390만원 (2023)",55 명 재직중,"4,178만원
자세히보기","54억 9,806만원",성장판 열린 회사-인크루트 인증 우수기업-KOSDAQ 상장
30,대전,(주)이글루코퍼레이션,[인프라사업본부] 취약점 점검 담당자 신입/경력 상시 채용,신입/경력(연차무관),초대졸이상,정규직,중소기업,"1,047억 6,390만원 (2023)",55 명 재직중,"4,178만원
자세히보기","54억 9,806만원",성장판 열린 회사-인크루트 인증 우수기업-KOSDAQ 상장
31,대전,(주)이글루코퍼레이션,[인프라사업본부] 개인정보보호 담당자 신입/경력 상시 채용,신입/경력(연차무관),초대졸이상,정규직,중소기업,"1,047억 6,390만원 (2023)",55 명 재직중,"4,178만원
자세히보기","54억 9,806만원",성장판 열린 회사-인크루트 인증 우수기업-KOSDAQ 상장
32,대전,케이워터운영관리(주),신규인력 채용 공고,신입/경력(연차무관),학력무관,정규직,중소기업,"384억 5,112만원 (2022)",945 명 재직중,"3,592만원
자세히보기",5억원,성장판 열린 회사-채용에 적극적인 회사
33,대전,한국원자력통제기술원,"2024년 2차 비정규직 채용 (인턴, 박사후연수생, 기간제 계약직(휴직대체(기록물관리 전문요원), 장애인)",신입/경력(연차무관),초대졸이상,계약직외,중기업,"307억 8,503만원 (2022)",136 명 재직중,"6,788만원
자세히보기","7억 7,729만원",채용에 적극적인 회사-평균연봉 6천이상-인크루트 인증 우수기업
34,대전,주식회사 충청오토,(주)충청오토 영업배송 사원모집 - 블루핸즈&기아오토큐 납품,신입/경력(연차무관),고졸,정규직,중소기업,445억 898만원 (2023),23 명 재직중,"4,342만원
자세히보기",5억원,
35,대전,삼성 청년 SW 아카데미,삼성 청년 SW 아카데미[SSAFY] 12기 모집,신입/경력(연차무관),대졸이상,교육생(연수생),대기업,"3,405억 487만원 (2023)",700 명 재직중,-,"29억 6,339만원",성장판 열린 회사-채용에 적극적인 회사-대기업 in 서울
36,대전,선박해양플랜트연구소,"청년인턴(인턴연구원, 인턴행정원) 공개채용",신입/경력(연차무관),대졸이상,인턴,대기업,"1,187억 5,014만원 (2022)",-,"6,533만원
자세히보기","4억 4,440만원",성장판 열린 회사-채용에 적극적인 회사-평균연봉 6천이상-육아휴직 제공 기업
37,대전,삼성전자서비스,안전 / 수리 보조 인력 채용 (전국),신입,고졸이상,계약직외,대기업,"2조 210억 7,862만원 (2022)","1,672 명 재직중",-,302억 299만원,구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
38,대전,(주)굿앤피플컴퍼니,운전면허 보유자 Each camp 배송직원 채용공고 초보가능.경력.학력.성별 무관 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
39,대전,엠솔루션,[충북/1인기숙사/주간]월300이상/상여100/PVC 단순생산,신입/경력(연차무관),학력무관,정규직외,중소기업,"4억 4,664만원 (2022)",1 명 재직중,-,"5,903만원",성장판 열린 회사-복지의 끝판왕-매출 상위 10%-보너스로 행복해요♥-거침없이 성장하는 회사-빵빵한 구내식당-휴식까지 챙겨줘요!
40,대전,한국산지보전협회,상시 인재풀 등록,신입/경력(연차무관),학력무관,정규직,중소기업,"80억 1,712만원 (2019)",100 명 재직중,"5,671만원
자세히보기","20억 1,864만원",성장판 열린 회사-거침없이 성장하는 회사-장기근속수당제공 기업
41,대전,(주)케이에스한국고용정보,"[평일근무] 정보변경, 결제건 확인 등 카드CS상담",신입/경력(연차무관),학력무관,정규직,중견기업,"1,985억 2,487만원 (2023)","5,622 명 재직중","2,866만원
자세히보기",50억원,성장판 열린 회사
42,대전,한국동서발전(주),2024년 한국동서발전 에너지혁신 창업지원사업 참가자 모집,신입/경력(연차무관),학력무관,교육생(연수생),중견기업,"5조 5,718억 8,524만원 (2023)",-,"7,406만원
자세히보기","2,896억 6,110만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-거침없이 성장하는 회사-매출 1000대 기업-인크루트 인증 우수기업-장기근속수당제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
43,대전,(주)에스엘메디케어,대전지점 의료기기 영업사원 인재 모집,신입/경력5~10년,초대졸이상,정규직,중소기업,"85억 1,498만원 (2023)",35 명 재직중,"4,025만원
자세히보기",4억원,보너스로 행복해요♥-잘나가는 의료·바이오기업-인크루트 인증 우수기업
44,대전,한마음의집(사회복지법인 한마음),사무원 모집공고 (재공고),신입/경력(연차무관),학력무관,정규직,소기업,"18억 3,976만원 (2015)",39 명 재직중,-,8억 924만원,안정적인 장수 회사
45,대전,(주)굿스코아,대전계룡 물류 포장 및 입출고 사원모집,신입/경력(연차무관),고졸,정규직,중소기업,"42억 3,035만원 (2016)",25 명 재직중,"2,946만원
자세히보기",-,
46,대전,삼성생명보험(주),중소기업 법인지원,신입/경력(연차무관),고졸이상,계약직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
47,대전,(주)굿앤피플컴퍼니,쿠팡 퀵 플렉스 모바일 캠프 주간/야간 부산.대구.경상.충청.전라권 배송직원 채용공고 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
48,대전,(주)성진테크윈,"[(주)성진테크윈] 품질경영팀 신입사원 모집(품질검사,시험)",신입,고졸,정규직,중소기업,"177억 1,796만원 (2023)",60 명 재직중,"4,399만원
자세히보기","35억 2,822만원",성장판 열린 회사-거침없이 성장하는 회사-인크루트 인증 우수기업
49,대전,(주)엠에이치코리아,[주간2교대/주급가능]자동차부품 팔레트 방개차운전 작업장 내 이동 관리사원 모집[신일동한온시스템 내],신입/경력(연차무관),학력무관,정규직,중소기업,-,100 명 재직중,"2,208만원
자세히보기",-,
50,대전,삼성생명보험(주),중소기업 경영상담,신입/경력(연차무관),고졸이상,위촉직,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
51,대전,(주)휴비즈솔루션,오류동 /하나카드 정규직 고객상담사 채용,신입/경력(연차무관),고졸이상,정규직,중소기업,150억원 (2015),-,-,1억원,보너스로 행복해요♥-휴식까지 챙겨줘요!
52,대전,(주)굿앤피플컴퍼니,쿠팡 퀵 플렉스 지방권 각 캠프 전담 신입/경력 배송직원 채용공고 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
53,대전,에이아이에이생명보험 주식회사,면접선물지급[오전10시-오후4시]AIA생명 본사상담원모집/재택근무가능-신입/경력,신입/경력(연차무관),학력무관,위촉직,중소기업,-,"2,000 명 재직중","7,444만원
자세히보기","6,032억 8,932만원",구직자 인기기업-평균연봉 6천이상-보너스로 행복해요♥
54,대전,삼성생명보험(주),중대재해예방과 지원업무,신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
55,대전,삼성생명보험(주),상담업무와 채용지원,신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
56,대전,나노종합기술원,2024년도 제3차 정규직 채용공고,신입/경력(연차무관),대졸이상,정규직,중기업,"791억 9,153만원 (2021)",103 명 재직중,"6,029만원
자세히보기","1,385억 311만원",
57,대전,에프앤유신용정보(주),[대전] 하나카드대전센터 인바운드 정규직 상담매니저 채용,신입/경력(연차무관),학력무관,정규직,대기업,"722억 5,524만원 (2023)","1,180 명 재직중","3,820만원
자세히보기",50억 40만원,구직자 인기기업-복지의 끝판왕-보너스로 행복해요♥-내 출퇴근은 내 맘대로-아이와 함께 출근해요-인크루트 인증 우수기업-대기업 in 서울-장기근속수당제공 기업-육아휴직 제공 기업-휴식까지 챙겨줘요!
58,대전,(주)이둔,대전 유성구 관평동 건설현장 경력 안전감시단 모집중,경력(연차무관),학력무관,정규직외,중소기업,"202억 9,276만원 (2023)",262 명 재직중,"3,917만원
자세히보기",1억원,성장판 열린 회사-구직자 인기기업-복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-빵빵한 구내식당
59,대전,(주)이둔,대전 유성구 관평동 건설현장 경력 안전감시단 모집중,경력(연차무관),학력무관,정규직외,중소기업,"202억 9,276만원 (2023)",262 명 재직중,"3,917만원
자세히보기",1억원,성장판 열린 회사-구직자 인기기업-복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-빵빵한 구내식당
60,대전,(주)케이엠솔루션,대전 카카오택시 기사 채용 (경력 무관 / 택시 자격 없이도 가능),신입/경력(연차무관),학력무관,정규직,대기업,"748억 1,896만원 (2023)",32 명 재직중,"5,209만원
자세히보기","3,454만원",성장판 열린 회사-복지의 끝판왕-집 걱정 안 하기-거침없이 성장하는 회사-육아휴직 제공 기업-휴식까지 챙겨줘요!
61,대전,(주)세스코,"홈케어충청 홈케어프로 (대전시,아산시)",신입,고졸이상,정규직,중견기업,"3,847억 4,104만원 (2021)","3,694 명 재직중",-,"5억 9,634만원",안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
62,대전,한몸 (사회복지시설),여성장애인거주시설 생활재활교사 모집,신입,초대졸이상,정규직,소기업,-,34 명 재직중,-,-,안정적인 장수 회사-장기근속수당제공 기업-휴식까지 챙겨줘요!
63,대전,삼성전자서비스,안전 / 수리 보조 인력 채용(중부지사),신입/경력(연차무관),고졸이상,계약직,대기업,"2조 210억 7,862만원 (2022)","1,672 명 재직중","7,110만원
자세히보기",302억 299만원,구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
64,대전,(주)나루팜,제약회사 영업부,신입/경력(연차무관),초대졸이상,정규직,중소기업,70억 278만원 (2018),15 명 재직중,"4,112만원
자세히보기",5억원,성장판 열린 회사-거침없이 성장하는 회사
65,대전,주식회사 잡인,[평택 고덕] 삼성물산 FAB - Retrofit 안전감시단 채용 모집 / 사내 이력서 작성,신입/경력(연차무관),학력무관,계약직,중소기업,-,3 명 재직중,"2,517만원
자세히보기",-,
66,대전,주식회사 잡인,"[평택삼성] 자동물류화 P4 안전담당자 채용공고 / 성별, 경력 무관",신입/경력(연차무관),학력무관,계약직,중소기업,-,3 명 재직중,"2,517만원
자세히보기",-,
67,대전,(주)맨파워그룹,대전현장 안전감시단 채용(동방고 옆),신입/경력(연차무관),학력무관,정규직외,중소기업,"97억 4,793만원 (2019)",280 명 재직중,"3,678만원
자세히보기",3억원,성장판 열린 회사
68,대전,(주)해성,아산 현대/기아 1차 협력사 자동차 엔진부품 제조.가공 생산직 사원모집 (상여 350프로) 기숙사,신입/경력(연차무관),학력무관,정규직,중소기업,-,-,"3,069만원
자세히보기",-,
69,대전,(주)테크노베이션파트너스,[서울/대전] R&D·사회정책·예비타당성 조사 연구원 모집,신입/경력1~5년,대졸이상,정규직,중소기업,"31억 9,131만원 (2022)",30 명 재직중,"4,136만원
자세히보기",3억원,성장판 열린 회사-복지의 끝판왕-보너스로 행복해요♥-내 출퇴근은 내 맘대로-거침없이 성장하는 회사-인크루트 인증 우수기업-장기근속수당제공 기업-육아휴직 제공 기업-휴식까지 챙겨줘요!
70,대전,(주)에이치엘아이,유라(jura) 커피머신 AS엔지니어 채용(대전),신입/경력(연차무관),고졸이상,정규직,중소기업,235억 255만원 (2023),58 명 재직중,"4,243만원
자세히보기","1억 5,000만원",복지의 끝판왕-자기계발비 지원 기업-보너스로 행복해요♥-인크루트 인증 우수기업-장기근속수당제공 기업-육아휴직 제공 기업
71,대전,신성이앤지(주),도시계획 신입 채용,신입,학력무관,정규직,중소기업,"2억 5,740만원 (2016)",3 명 재직중,"5,827만원
자세히보기","5,000만원",성장판 열린 회사-매출 상위 10%-거침없이 성장하는 회사
72,대전,롯데지알에스(주),2024년 4월 롯데GRS STAFF 신입 채용 (크리스피크림도넛),신입,고졸이상,정규직,대기업,"9,488억 8,150만원 (2016)","2,187 명 재직중",-,24억 512만원,안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-매출 1000대 기업-인크루트 인증 우수기업-대기업 in 서울
73,대전,(주)엘앤씨부동산중개법인,"[대전] 법원경매, 부동산경매 업무담당자(컨설턴트) 모집공고 (신입/경력)",신입/경력(연차무관),학력무관,위촉직외,중소기업,10억원,20 명 재직중,"2,742만원
자세히보기","5,000만원",
74,대전,(주)굿앤피플컴퍼니,롯데ON 통합MALL 상품배송 신입/경력직 배송사원 채용공고 [각 지역별 충원],신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
75,대전,에스지푸드,마트 행사 판매 당신은 4개월후 팀장 입니다. 에스지 푸드 혁신채용,신입/경력(연차무관),학력무관,정규직외,소기업,-,6 명 재직중,-,-,
76,대전,(주)커리어넷,[ 한국오가논(주) ] 제약영업 - 대전지역 근무 (육아휴직 대체 약1년),신입/경력3년미만,대졸이상,계약직,중견기업,"124억 1,494만원 (2023)",-,"3,284만원
자세히보기","56억 3,774만원",구직자 인기기업
77,대전,(주)굿앤피플컴퍼니,롯데글로벌로지스 상품 배송 신입/경력직 배송사원 채용공고[센터별 충원],신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
78,대전,에스케이온,SK온 무기소재 개발 수시 경력 및 신입 석/박사 채용,신입/경력(연차무관),대졸이상,정규직,대기업,"8조 4,696억 7,937만원 (2023)","3,514 명 재직중","7,449만원
자세히보기","2,437억 2,137만원",
79,대전,기초과학연구원,제2024-3회 중이온가속기연구소 별정직 직원(육아휴직 대체인력) 채용,신입/경력(연차무관),학력무관,계약직,중견기업,"3,212억 6,101만원 (2022)",100 명 재직중,"6,092만원
자세히보기",100만원,구직자 인기기업-채용에 적극적인 회사-보너스로 행복해요♥-인크루트 인증 우수기업
80,대전,삼일산업,주방기구 납품 및 설치 / 1종보통운전자 우대 / 그 외 기타업무,신입/경력(연차무관),학력무관,정규직,중소기업,"7억 3,966만원 (2022)",10 명 재직중,-,"3억 7,854만원",성장판 열린 회사-거침없이 성장하는 회사
81,대전,선박해양플랜트연구소,선박해양플랜트연구소 비정규직 공개채용,신입/경력(연차무관),대졸이상,계약직외,중소기업,"1,187억 5,014만원 (2022)",-,"6,533만원
자세히보기","4억 4,440만원",성장판 열린 회사-채용에 적극적인 회사-평균연봉 6천이상-육아휴직 제공 기업
82,대전,씨제이올리브영(주),[CJ올리브영] 매장 신입 직원(Trainer) 모집,신입,고졸이상,계약직,대기업,"3조 8,611억 8,210만원 (2023)","12,894 명 재직중","5,193만원
자세히보기","108억 2,840만원",성장판 열린 회사-구직자 인기기업-매출 1조 클럽-거침없이 성장하는 회사-매출 1000대 기업-대기업 in 서울
83,대전,잡앤서비스,드론 관련 경험자 / 나이무관,경력(연차무관),학력무관,정규직,중견기업,-,30 명 재직중,-,1억원,복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-빵빵한 구내식당
84,대전,주식회사 한컴어썸텍,2024년 상반기 신입/경력 공개채용,신입/경력(연차무관),대졸이상,정규직,중소기업,"8억 1,460만원 (2022)",7 명 재직중,"3,669만원
자세히보기","1억 9,463만원",성장판 열린 회사-복지의 끝판왕-매출 상위 10%-아낌없이 주는 커피-거침없이 성장하는 회사-빵빵한 구내식당
85,대전,순상글로벌,아산탕정 디스플레이 주5일 안전담당자 월 300이상 편한업무 사원모집,신입/경력(연차무관),학력무관,정규직외,소기업,-,50 명 재직중,-,-,
86,대전,(주)이티에스,2024년 부문별 신입/경력직 모집,신입/경력(연차무관),학력무관,정규직외,중소기업,"945억 9,424만원 (2023)",168 명 재직중,"5,012만원
자세히보기",9억 474만원,채용에 적극적인 회사-인크루트 인증 우수기업
87,대전,순상글로벌,아산탕정삼성 주6일근무 편한업무 안전담당자 월350이상 사원모집,신입/경력(연차무관),학력무관,정규직외,소기업,-,50 명 재직중,-,-,
88,대전,스티븐아카데미온라인,"SAT AP IB 물리, 수학, 역사, 화학 영어로 수업가능한 선생님 모집합니다. ( 재택 줌수업 )",신입/경력(연차무관),대졸이상,계약직외,중소기업,-,-,-,-,
89,대전,(주)교원구몬,2024/특별모집/상반기/세종/대전/유성/대덕/공주/근무지/선택/주2-5일/신입가능/경력우대/정년없는평생직장,신입/경력(연차무관),초대졸이상,프리랜서,중견기업,"5,123억 1,869만원 (2023)","2,526 명 재직중","5,861만원
자세히보기",6억 750만원,구직자 인기기업-매출 1000대 기업
90,대전,목원대학교,2024년도 목원대학교 대학일자리플러스본부 행정인력(연구원) 수시 채용 공고,신입/경력(연차무관),대졸이상,계약직,중기업,-,-,-,-,
