,region,cpname,title,career,education,jobtype,cptype,sales,employees,aversalary,capital,pros
131,충북,지티에스 GTS,월350이상/주간/기숙사O] 화물차량 리프트생산 현장업무 및 작업관리,신입/경력(연차무관),학력무관,정규직,중소기업,-,4 명 재직중,-,-,
132,충북,(사) 청주산업단지관리공단,"석유화학물가공장치조작, 화학제품제조 신입/경력 채용",신입/경력(연차무관),고졸이상,정규직,소기업,18억 695만원 (2023),21 명 재직중,"4,811만원
자세히보기","1억 7,270만원",안정적인 장수 회사-복지의 끝판왕-아이와 함께 출근해요-장기근속수당제공 기업-육아휴직 제공 기업
133,충북,가온,"물류관리, 입출고관리 외 신입 채용",신입,학력무관,정규직,중소기업,"13억 5,000만원 (2022)",3 명 재직중,-,-,
134,충북,주식회사 오성크린몰,"물류관리, 입출고관리 신입/경력 채용",신입/경력(연차무관),학력무관,정규직,중소기업,12억원,7 명 재직중,"3,683만원
자세히보기",1억원,
135,충북,엠솔루션,[오창/증평/주5일/주간/월250이상]화장품 생산 단순 배합 업무,신입/경력(연차무관),학력무관,정규직외,중소기업,"4억 4,664만원 (2022)",1 명 재직중,-,"5,903만원",성장판 열린 회사-복지의 끝판왕-매출 상위 10%-보너스로 행복해요♥-거침없이 성장하는 회사-빵빵한 구내식당-휴식까지 챙겨줘요!
136,충북,(주)굿앤피플컴퍼니,Lotte Home Shopping 각 캠프 신입및경력 배송 직원 추가 채용 공고,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
137,충북,(사)한국골프캐디협회,골프장호텔 부서별(정규사원)모집,신입,학력무관,정규직,중소기업,-,-,-,-,육아휴직 제공 기업
138,충북,삼성생명보험(주),[GFC사업부]기업 경영지원/법인 컨설턴트 채용,경력(연차무관),학력무관,위촉직,대기업,"25조 6,952억 3,300만원 (2010)","30,000 명 재직중",-,"1,000억원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
139,충북,삼성생명보험(주),기업 경영지원/법인 컨설턴트(토탈 마케팅) 채용,경력(연차무관),고졸이상,위촉직,대기업,"25조 6,952억 3,300만원 (2010)","30,000 명 재직중",-,"1,000억원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
140,충북,거꾸로천문대(주),별과 우주를 사랑하는 인재를 찾습니다.,신입,대졸,정규직,중소기업,-,-,"3,386만원
자세히보기",-,
141,충북,(재)충청북도창조경제혁신센터,2024년 4차 직원(계약직) 채용,신입/경력(연차무관),학력무관,계약직,중소기업,"83억 4,799만원 (2022)",34 명 재직중,"5,167만원
자세히보기","18억 1,227만원",
142,충북,(재)한국기계전기전자시험연구원,전자파적합성센터 시험보조 계약직 모집,신입,고졸이상,계약직,중견기업,"1,056억 328만원 (2022)",742 명 재직중,"6,232만원
자세히보기","525억 9,289만원",성장판 열린 회사
143,충북,(주)소프트웨어품질공학센터,"경영지원부(정보처리기사자격필수), 정보시스템 수석감리원 모집",신입/경력1년↑,학력무관,정규직외,중소기업,"21억 1,153만원 (2022)",33 명 재직중,-,1억원,
144,충북,구인구직센터,CJ제일제당/식품가공/진천군/초보가능/4조3교대(주간고정)/통근버스제공,신입/경력(연차무관),학력무관,계약직,소기업,-,5 명 재직중,-,-,채용에 적극적인 회사
145,충북,(주) 금정 옥천지점,"품질관리원, 생산직원 신입/경력 정규직 채용",신입/경력(연차무관),고졸,정규직,중소기업,-,10 명 재직중,"5,588만원
자세히보기",-,
146,충북,유한회사 에이에이치쉬레드,3.5톤 문서파쇄 차량 운행직원 모집,신입/경력(연차무관),학력무관,정규직,소기업,-,8 명 재직중,"3,408만원
자세히보기",-,
147,충북,(주)피플씨앤에스,(주)테이팩스 (양감/팔탄) 생산정규직 채용,신입/경력(연차무관),고졸이상,정규직,중소기업,"50억 2,483만원 (2016)",178 명 재직중,"2,992만원
자세히보기",2억원,채용에 적극적인 회사
148,충북,(주)휴비즈솔루션,충주/하나카드 정규직 고객상담사 채용,신입/경력(연차무관),고졸이상,정규직,중소기업,150억원 (2015),-,-,1억원,보너스로 행복해요♥-휴식까지 챙겨줘요!
149,충북,(주)제이오,기계설비/소방(기계) 현장 소장 및 공무[신입/경력 모집],신입/경력(연차무관),학력무관,정규직,중소기업,"307억 3,591만원 (2023)",37 명 재직중,"5,313만원
자세히보기",6억원,성장판 열린 회사-장기근속수당제공 기업
150,충북,(주)굿앤피플컴퍼니,쿠팡 logistics 각 라우터 별 신입/경력 배송사원 채용공고 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
151,충북,(주)유정에이치알,충북 청주 분평동 KT 모바일 114 고객센터 인바운드 모집,신입/경력(연차무관),학력무관,정규직,중소기업,-,-,-,-,채용에 적극적인 회사
152,충북,주식회사 라이프워시퍼 (LIFE WORSHIPER Inc.),[라이프워시퍼] 청주지점 2024 신입 공개채용,신입/경력(연차무관),학력무관,위촉직외,중소기업,35억원 (2018),135 명 재직중,-,"1,000만원",복지의 끝판왕-보너스로 행복해요♥-육아휴직 제공 기업
153,충북,(주)대주테크놀러지,반도체관련 연마부문(경력.신입)모집,신입/경력(연차무관),학력무관,정규직,중소기업,"17억 7,283만원 (2020)",19 명 재직중,"4,464만원
자세히보기","5,000만원",
154,충북,(주)대주테크놀러지,반도체용쿼츠 영업사원 모집,신입/경력1년↑,학력무관,정규직,중소기업,"17억 7,283만원 (2020)",19 명 재직중,"4,464만원
자세히보기","5,000만원",
155,충북,(사)세계무술연맹,2024 (사)세계무술연맹(국제분야) 기간제 사원 채용 공고,신입/경력(연차무관),학력무관,계약직,중소기업,"8억 5,712만원 (2018)",7 명 재직중,"4,040만원
자세히보기",1억원,성장판 열린 회사-거침없이 성장하는 회사
156,충북,(주)티와이엠,TYM 필터품질관리 신입 및 경력사원 채용 (충북/진천),신입/경력(연차무관),대졸,정규직,중견기업,"7,065억 8,024만원 (2023)","1,037 명 재직중","6,702만원
자세히보기","1,126억 2,739만원",안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-평균연봉 6천이상-자기계발비 지원 기업-보너스로 행복해요♥-집 걱정 안 하기-거침없이 성장하는 회사-매출 1000대 기업-장기근속수당제공 기업-육아휴직 제공 기업-KOSPI 상장-빵빵한 구내식당-휴식까지 챙겨줘요!
157,충북,워크픽(주),[아워홈]LG에너지솔루션 오창점 조리보조 모집,신입/경력(연차무관),학력무관,파견직,중소기업,"1억 2,479만원 (2020)",100 명 재직중,"3,106만원
자세히보기",1억원,성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-빵빵한 구내식당
158,충북,한국메탈실리콘(주),한국메탈실리콘(주) 기업부설 연구소 연구원(신입) 모집,신입/경력(연차무관),초대졸이상,정규직,중소기업,"25억 9,224만원 (2022)",14 명 재직중,"3,825만원
자세히보기","5억 7,036만원",성장판 열린 회사-거침없이 성장하는 회사-인크루트 인증 우수기업
159,충북,(주)피플씨앤에스,유니랩 생산정규직 모집(향남 증거리 소재),신입/경력(연차무관),고졸이상,정규직,중소기업,"50억 2,483만원 (2016)",178 명 재직중,"2,992만원
자세히보기",2억원,채용에 적극적인 회사
160,충북,주식회사 피시비,"자동화설비 연400프로상여,각종수당,월380이상 출퇴근우대,기숙사운영,3식제공",신입/경력(연차무관),학력무관,정규직외,소기업,-,-,"2,722만원
자세히보기",-,
161,충북,주식회사 동화세상에듀코,"청주 가경동 터미널근처 마케팅 팀 채용 온라인 마케터 초보자 가능 (바이럴, 블로그, 카페, SNS 마케팅)",신입/경력(연차무관),학력무관,위촉직,중견기업,"1,214억 3,303만원 (2022)",132 명 재직중,"4,839만원
자세히보기",3억원,구직자 인기기업-보너스로 행복해요♥-집 걱정 안 하기-인크루트 인증 우수기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
162,충북,이연제약(주),충주기술지원팀 신입/경력사원 채용,신입/경력2~10년,학력무관,정규직,중견기업,"1,510억 7,114만원 (2023)",511 명 재직중,"8,555만원
자세히보기","92억 9,340만원",안정적인 장수 회사-구직자 인기기업-인크루트 인증 우수기업-KOSPI 상장-빵빵한 구내식당
163,충북,주식회사 보손바이오사이언스,생명과학·생명공학 신입/경력 채용,신입/경력(연차무관),대졸,정규직,중소기업,-,5 명 재직중,-,5억원,보너스로 행복해요♥
164,충북,한강에프씨(주),"일반기술영업, 기계·금속 외 경력 채용",경력(연차무관),초대졸이상,정규직,중소기업,"68억 6,947만원 (2021)",8 명 재직중,"4,762만원
자세히보기","5,000만원",성장판 열린 회사-거침없이 성장하는 회사
165,충북,(주)중소기업키움센터,아워홈 (주)파인 식품제조생산관리 인턴 모집(미래내일 일경험),신입/경력(연차무관),학력무관,인턴,중소기업,-,-,"3,190만원
자세히보기",-,
166,충북,씨팩코리아(주),사출 및 압출제품 생산직 교대사원 모집합니다.,신입/경력(연차무관),학력무관,정규직,중소기업,"180억 2,943만원 (2022)",43 명 재직중,"5,555만원
자세히보기","6,555만원",성장판 열린 회사-복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-빵빵한 구내식당
167,충북,충북바이오산학융합원,2024 재직자 향상과정 교육생 모집 안내,신입/경력(연차무관),학력무관,교육생(연수생),중소기업,-,-,"3,874만원
자세히보기",-,
168,충북,석승,[청.내.공] 반도체장비 SET-UP 엔지니어&보조 (SK하이닉스/삼성),신입/경력(연차무관),학력무관,정규직,중소기업,-,10 명 재직중,-,-,복지의 끝판왕
169,충북,한국순수기술(주),산업용 수처리 장치 제조 전문업체 순수 장치 납품[ 한국순수기술 ],신입/경력(연차무관),고졸,정규직,중소기업,"15억 7,197만원 (2022)",11 명 재직중,"5,487만원
자세히보기","1억 5,000만원",성장판 열린 회사
170,충북,(주)한별플러스,"지게차, 물류관리 외 신입/경력 채용",신입/경력(연차무관),학력무관,계약직,소기업,-,-,-,-,
171,충북,주식회사 온다글로벌로지스,충주 유한킴벌리 공장 주간 교대 지게차 모집,신입/경력(연차무관),학력무관,정규직,중소기업,40억원,56 명 재직중,"4,278만원
자세히보기","6,100만원",휴식까지 챙겨줘요!
172,충북,샘표식품,[오송연구소] 연구소 제품생산(정규직 or 계약직),신입/경력(연차무관),고졸이상,정규직외,중견기업,"3,711억 7,263만원 (2023)",780 명 재직중,"4,774만원
자세히보기","22억 8,414만원",성장판 열린 회사-구직자 인기기업-인크루트 인증 우수기업-KOSPI 상장
173,충북,주식회사 케이비지,(천안/괴산) KBG 품질관리 신입 및 경력 정규직 채용,신입/경력(연차무관),대졸이상,정규직외,중소기업,"215억 8,923만원 (2023)",74 명 재직중,"4,510만원
자세히보기","17억 4,804만원",성장판 열린 회사-복지의 끝판왕-보너스로 행복해요♥-아낌없이 주는 커피-집 걱정 안 하기-거침없이 성장하는 회사-인크루트 인증 우수기업-장기근속수당제공 기업-육아휴직 제공 기업-KOSDAQ 상장-빵빵한 구내식당-휴식까지 챙겨줘요!
174,충북,(주)교원구몬,2024/특별모집/상반기/대전/충남/충북/전지역/근무지/선택/주2-5일/신입가능/경력우대/정년없는평생직장,신입/경력(연차무관),초대졸이상,프리랜서,중견기업,"5,123억 1,869만원 (2023)","2,526 명 재직중","5,861만원
자세히보기",6억 750만원,구직자 인기기업-매출 1000대 기업
175,충북,프라다코리아 유한회사,[PRADA] 프라다 여주아울렛 판매사원 채용,신입/경력(연차무관),고졸이상,정규직외,중견기업,"4,927억 3,873만원 (2022)",751 명 재직중,"4,477만원
자세히보기","81억 2,500만원",성장판 열린 회사-복지의 끝판왕-장기근속수당제공 기업-육아휴직 제공 기업
176,충북,써니전자(주),[코스피상장사] 써니전자(주) 품질관리파트 경력직 채용( 충주 본사 근무),신입/경력2년↑,학력무관,정규직,중소기업,"127억 5,984만원 (2023)",42 명 재직중,"5,109만원
자세히보기",193억 144만원,안정적인 장수 회사-성장판 열린 회사-채용에 적극적인 회사-복지의 끝판왕-보너스로 행복해요♥-아낌없이 주는 커피-인크루트 인증 우수기업-KOSPI 상장
177,충북,삼성생명보험(주),삼성생명 법인사업부 gfc 모집 (대전충청),신입/경력(연차무관),대졸,위촉직,대기업,-,"30,000 명 재직중",-,-,매출 1조 클럽-지방에 위치한 대기업-보너스로 행복해요♥-KOSPI 상장
178,충북,티케이,"(스위스 기업) 방수시트 제조회사 생산관리, 물류 인원모집",신입/경력(연차무관),학력무관,정규직,중소기업,70억원 (2022),150 명 재직중,"3,091만원
자세히보기",1억원,복지의 끝판왕-빵빵한 구내식당
179,충북,메가스터디교육(주),[러셀] 러셀코어청주학원 교무기획 채용,신입/경력(연차무관),학력무관,정규직,중견기업,"8,334억 8,359만원 (2023)","1,826 명 재직중","3,616만원
자세히보기","11억 8,618만원",성장판 열린 회사-매출 1000대 기업-KOSDAQ 상장
