,region,cpname,title,career,education,jobtype,cptype,sales,employees,aversalary,capital,pros
10,경북,(주)KCC,칠곡물류센터 상하차 담당 정규(특수)직 채용,신입/경력(연차무관),학력무관,정규직,대기업,"2조 9,995억 1,659만원 (2023)","3,603 명 재직중",-,"480억 8,466만원",안정적인 장수 회사-구직자 인기기업-매출 1조 클럽-매출 1000대 기업-대기업 in 서울-KOSPI 상장
11,경북,우리은행,[대구경북서부] 영업점 파트타이머 인재 Pool 상시 등록,신입/경력(연차무관),학력무관,알바,대기업,"21조 141억 1,300만원 (2023)","13,343 명 재직중","11,230만원
자세히보기","3조 3,813억 9,200만원",구직자 인기기업-복지의 끝판왕-HOT한 인기기업-평균연봉 6천이상-신입연봉이 4천이상-집 걱정 안 하기-인크루트 인증 우수기업-대기업 in 서울-KOSPI 상장
12,경북,동국제강(주),동국제강 포항 안전환경부문 신입사원 채용,신입,대졸이상,정규직,중견기업,"156억 2,226만원 (2023)",44 명 재직중,-,"2,710억 6,676만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-매출 1조 클럽-매출 1000대 기업-인크루트 인증 우수기업-KOSPI 상장
13,경북,동국제강(주),동국제강 포항 물류관리부문 신입사원 채용,신입,대졸이상,정규직,중견기업,"156억 2,226만원 (2023)",44 명 재직중,-,"2,710억 6,676만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-매출 1조 클럽-매출 1000대 기업-인크루트 인증 우수기업-KOSPI 상장
14,경북,(주)KCC,[KCC]창호 시공 현장 패트롤 신입/경력 채용,신입/경력(연차무관),초대졸이상,계약직,대기업,"2조 9,995억 1,659만원 (2023)","3,603 명 재직중",-,"480억 8,466만원",안정적인 장수 회사-구직자 인기기업-매출 1조 클럽-매출 1000대 기업-대기업 in 서울-KOSPI 상장
15,경북,동국제강(주),동국제강 포항 품질관리부문 신입사원 채용,신입,대졸이상,정규직,중견기업,"156억 2,226만원 (2023)",44 명 재직중,-,"2,710억 6,676만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-매출 1조 클럽-매출 1000대 기업-인크루트 인증 우수기업-KOSPI 상장
16,경북,(주)이디야,이디야커피 직영점 바리스타 모집,신입/경력(연차무관),학력무관,정규직,중견기업,"2,755억 6,602만원 (2023)",444 명 재직중,"4,479만원
자세히보기",5억원,성장판 열린 회사-구직자 인기기업-HOT한 인기기업-보너스로 행복해요♥-장기근속수당제공 기업
17,경북,피아이첨단소재 주식회사,24년 구미공장 생산직 채용 (채용시까지),신입,고졸이상,정규직,중견기업,"2,176억 3,938만원 (2023)",349 명 재직중,"7,009만원
자세히보기","146억 8,316만원",성장판 열린 회사-복지의 끝판왕-보너스로 행복해요♥-집 걱정 안 하기-장기근속수당제공 기업-KOSPI 상장-빵빵한 구내식당-휴식까지 챙겨줘요!
18,경북,동국제강(주),동국제강 포항 생산관리부문 신입사원 채용,신입,대졸이상,정규직,중견기업,"156억 2,226만원 (2023)",44 명 재직중,-,"2,710억 6,676만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-매출 1조 클럽-매출 1000대 기업-인크루트 인증 우수기업-KOSPI 상장
19,경북,LS전선(주),[LS전선] 지중케이블 품질보증 경력 채용 (24년 4월),경력(연차무관),대졸이상,정규직,대기업,"3조 7,758억 7,800만원 (2023)","2,158 명 재직중","7,066만원
자세히보기","1,116억 1,800만원",성장판 열린 회사-구직자 인기기업-매출 1조 클럽-평균연봉 6천이상-신입연봉이 4천이상-보너스로 행복해요♥-빵빵한 구내식당-휴식까지 챙겨줘요!
20,경북,LS전선(주),[LS전선] Busduct 생산엔지니어 경력 채용 (24년 4월),경력(연차무관),대졸이상,정규직,대기업,"3조 7,758억 7,800만원 (2023)","2,158 명 재직중","7,066만원
자세히보기","1,116억 1,800만원",성장판 열린 회사-구직자 인기기업-매출 1조 클럽-평균연봉 6천이상-신입연봉이 4천이상-보너스로 행복해요♥-빵빵한 구내식당-휴식까지 챙겨줘요!
21,경북,(주)케이티에스테이트,[kt estate] 2024년 지역인재 신입사원(6급) 채용,신입,초대졸이상,정규직,대기업,"5,917억 8,504만원 (2023)",345 명 재직중,"7,138만원
자세히보기","792억 4,409만원",평균연봉 6천이상-인크루트 인증 우수기업-대기업 in 서울
22,경북,(주)동성모터스,[동성모터스] After sales 사업부 인재 모집,신입/경력(연차무관),학력무관,정규직외,중견기업,"9,159억 1,734만원 (2023)",929 명 재직중,"4,779만원
자세히보기",55억원,안정적인 장수 회사-성장판 열린 회사-거침없이 성장하는 회사-매출 1000대 기업-인크루트 인증 우수기업
23,경북,현대성우홀딩스(주),[현대성우그룹] 2024년도 신입/경력 채용,신입/경력(연차무관),고졸이상,정규직,중견기업,"89억 8,950만원 (2023)",54 명 재직중,"6,536만원
자세히보기",300억원,안정적인 장수 회사-복지의 끝판왕-평균연봉 6천이상-집 걱정 안 하기-장기근속수당제공 기업-빵빵한 구내식당
24,경북,(재)한국품질재단,[취업연계] 부산 빅데이터 분석가 3기 모집,신입/경력(연차무관),학력무관,교육생(연수생),중기업,"199억 6,966만원 (2021)",-,"6,112만원
자세히보기",10억원,성장판 열린 회사-채용에 적극적인 회사-공기업 in 서울-장기근속수당제공 기업-휴식까지 챙겨줘요!
25,경북,(주)이티에스,2024년 부문별 신입/경력직 모집,신입/경력(연차무관),학력무관,정규직외,중소기업,"945억 9,424만원 (2023)",168 명 재직중,"5,012만원
자세히보기",9억 474만원,채용에 적극적인 회사-인크루트 인증 우수기업
26,경북,한국맥도날드유한회사,2024년도 2회차 레스토랑 신입 매니저 공채 (전국),신입,초대졸이상,정규직,중견기업,"6,913억 4,904만원 (2016)","1,470 명 재직중","3,830만원
자세히보기","699억 1,512만원",안정적인 장수 회사-채용에 적극적인 회사-매출 1000대 기업
27,경북,(재)포항시청소년재단,2024년 상반기 포항시청소년재단 직원 채용 공고(공개경쟁),신입/경력(연차무관),학력무관,정규직,중소기업,52억 376만원 (2022),35 명 재직중,"4,044만원
자세히보기","2,000만원",채용에 적극적인 회사
28,경북,삼성 청년 SW 아카데미,삼성 청년 SW 아카데미[SSAFY] 12기 모집,신입/경력(연차무관),대졸이상,교육생(연수생),대기업,"3,405억 487만원 (2023)",700 명 재직중,-,"29억 6,339만원",성장판 열린 회사-채용에 적극적인 회사-대기업 in 서울
29,경북,전통건축수리기술진흥재단,전통건축수리기술진흥재단 국가유산수리재료센터 정규직 채용 공고문,신입/경력(연차무관),대졸이상,정규직,소기업,-,38 명 재직중,"4,113만원
자세히보기",-,채용에 적극적인 회사
30,경북,(재)포항성모병원,포항성모병원 전산정보팀 사무원 채용,신입/경력(연차무관),초대졸이상,계약직,중견기업,"1,474억 2,660만원 (2023)","1,169 명 재직중","4,673만원
자세히보기",653억 147만원,안정적인 장수 회사-복지의 끝판왕-아이와 함께 출근해요-장기근속수당제공 기업-육아휴직 제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
31,경북,삼성생명보험(주),기업재무 컨설턴트 모집,신입/경력(연차무관),학력무관,위촉직,대기업,"25조 6,952억 3,300만원 (2010)","6,700 명 재직중",-,"1,000억원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
32,경북,주식회사네이처플라워세미컨덕터,[주식회사네이처플라워세미컨덕터] 반도체 신입 및 경력 채용,신입/경력1년↑,석사이상,정규직,중소기업,-,-,"4,048만원
자세히보기",-,
33,경북,(주)포스코에이앤씨건축사사무소,"[포항] 24년 2분기 플랜트 건설사업관리 분야별 기술자(계약직, 경력) 모집",경력(연차무관),학력무관,계약직,대기업,"2,117억 6,808만원 (2023)","1,365 명 재직중","6,737만원
자세히보기","109억 4,954만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-지방에 위치한 대기업-빵빵한 구내식당
34,경북,한국알콜산업(주),[PURIT] 경영지원팀 신입사원 채용,신입,대졸이상,정규직,중견기업,"3,124억 3,965만원 (2023)",178 명 재직중,"6,323만원
자세히보기",108억 288만원,안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-아침을 왜 굶어요?-자기계발비 지원 기업-보너스로 행복해요♥-집 걱정 안 하기-인크루트 인증 우수기업-장기근속수당제공 기업-육아휴직 제공 기업-KOSDAQ 상장-빵빵한 구내식당-휴식까지 챙겨줘요!
35,경북,(주)동성모터스,"[동성모터스] BMW (영업, BG) 인재 모집",신입/경력(연차무관),학력무관,정규직외,중견기업,"9,159억 1,734만원 (2023)",929 명 재직중,"4,779만원
자세히보기",55억원,안정적인 장수 회사-성장판 열린 회사-거침없이 성장하는 회사-매출 1000대 기업-인크루트 인증 우수기업
36,경북,(주)우진케이,[경력무관] HD현대중공업 사내협력사 정직원 모집 [취부사 / 용접사],신입/경력(연차무관),학력무관,정규직외,중소기업,"3억 5,000만원 (2022)",30 명 재직중,"3,656만원
자세히보기","5,000만원",복지의 끝판왕-아침을 왜 굶어요?-육아휴직 제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
37,경북,(주)우진케이,[경력자 우대] HD현대중공업 사내협력사 전장결선 사원 모집,신입/경력(연차무관),학력무관,정규직외,중소기업,"3억 5,000만원 (2022)",30 명 재직중,"3,656만원
자세히보기","5,000만원",복지의 끝판왕-아침을 왜 굶어요?-육아휴직 제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
38,경북,삼성전자서비스,안전 / 수리 보조 인력 채용 (전국),신입,고졸이상,계약직외,대기업,"2조 210억 7,862만원 (2022)","1,672 명 재직중",-,302억 299만원,구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
39,경북,제이엔피,의료기기 세정 및 비닐포장직 채용공고,신입,학력무관,계약직,중소기업,"11억 1,695만원 (2021)",3 명 재직중,-,"4,295만원",복지의 끝판왕-매출 상위 10%-보너스로 행복해요♥-내 출퇴근은 내 맘대로-아낌없이 주는 커피-장기근속수당제공 기업-육아휴직 제공 기업-휴식까지 챙겨줘요!
40,경북,충남대학교산학협력단,[NHN아카데미] JAVA 백엔드 교육생 모집,신입/경력(연차무관),학력무관,교육생(연수생),중소기업,"1,983억 4,401만원 (2023)","1,001 명 재직중","3,899만원
자세히보기","743억 7,083만원",성장판 열린 회사
41,경북,매일유업(주),매일유업(주) 경산공장 물류 사무직 계약직,신입/경력(연차무관),학력무관,계약직,중견기업,"1조 7,105억 1,083만원 (2023)","2,053 명 재직중","7,627만원
자세히보기","39억 2,181만원",성장판 열린 회사-구직자 인기기업-매출 1조 클럽-매출 1000대 기업-인크루트 인증 우수기업-KOSDAQ 상장
42,경북,(주)이둔,경주 황성동 아파트건설현장 안전감시단 모집,신입/경력(연차무관),학력무관,정규직외,중소기업,"202억 9,276만원 (2023)",262 명 재직중,"3,917만원
자세히보기",1억원,성장판 열린 회사-구직자 인기기업-복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-빵빵한 구내식당
43,경북,(주)이둔,대구 달성군 가창면 주상복합아파트 건설현장 안전감시단 모집,신입/경력(연차무관),학력무관,정규직외,중소기업,"202억 9,276만원 (2023)",262 명 재직중,"3,917만원
자세히보기",1억원,성장판 열린 회사-구직자 인기기업-복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-빵빵한 구내식당
44,경북,(주)유라코퍼레이션,[유라코퍼레이션] 외국인 글로벌 인재 상시 모집 (R&D/경영지원/제조 등),신입/경력(연차무관),대졸이상,정규직,중견기업,"2조 5,207억 1,593만원 (2023)","2,063 명 재직중","6,646만원
자세히보기",34억원,성장판 열린 회사-구직자 인기기업-매출 1조 클럽-매출 1000대 기업
45,경북,일진그룹,일진그룹 신입/경력사원 수시채용,신입/경력(연차무관),초대졸이상,정규직,중견기업,"103억 8,432만원 (2023)",83 명 재직중,"4,919만원
자세히보기","22억 1,013만원",안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕
46,경북,삼성전자서비스,안전 / 수리 보조 인력 채용(남부지사),신입/경력(연차무관),고졸이상,계약직,대기업,"2조 210억 7,862만원 (2022)","1,672 명 재직중","7,110만원
자세히보기",302억 299만원,구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
47,경북,에스케이플라즈마 주식회사,SK플라즈마 안동공장 혈액제제 정제 및 공정관리 신입(전환형 인턴) 모집,신입,대졸이상,인턴,대기업,"1,481억 1,829만원 (2022)",299 명 재직중,"6,399만원
자세히보기","74억 8,643만원",평균연봉 6천이상-잘나가는 의료·바이오기업
48,경북,(주)굿앤피플컴퍼니,1.2종 오토 면허 보유 CJ홈쇼핑 배송직원 채용공고 초보가능 경력무관 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
49,경북,에스엘(주),2024년 사무보조 직무 수시 채용,신입/경력(연차무관),고졸이상,계약직,중견기업,"2조 6,555억 1,093만원 (2023)","4,740 명 재직중","7,915만원
자세히보기","232억 2,426만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-매출 1조 클럽-매출 1000대 기업-인크루트 인증 우수기업-KOSPI 상장
50,경북,에이아이에이프리미어파트너스 주식회사,[범어동-연봉 120프로/리쿨비 900만/노터치 DB] 관리자/자산관리사 채용,신입/경력(연차무관),학력무관,계약직,중견기업,-,-,"5,580만원
자세히보기",-,
51,경북,포스코아이씨티(주),24년 Smart School 인턴 선발 [채용연계형],신입,대졸이상,인턴,대기업,"1조 4,453억 2,576만원 (2023)","2,239 명 재직중","6,811만원
자세히보기","760억 1,736만원",안정적인 장수 회사-구직자 인기기업-복지의 끝판왕-지방에 위치한 대기업-자기계발비 지원 기업-보너스로 행복해요♥-아이와 함께 출근해요-매출 1000대 기업-인크루트 인증 우수기업-KOSDAQ 상장-빵빵한 구내식당-휴식까지 챙겨줘요!
52,경북,삼성생명보험(주),상담업무와 채용지원,신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
53,경북,(주)포스코이앤씨,보건관리자 신입/경력 채용,신입/경력(연차무관),학력무관,계약직,대기업,"9조 5,345억 9,236만원 (2023)","6,300 명 재직중","6,515만원
자세히보기","2,090억 3,347만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-매출 1조 클럽-평균연봉 6천이상-지방에 위치한 대기업-매출 1000대 기업-인크루트 인증 우수기업
54,경북,포항중앙동물병원,수의테크니션 신입/경력 채용,신입/경력(연차무관),학력무관,정규직,중소기업,-,1 명 재직중,-,-,
55,경북,삼성생명보험(주),중소기업 경영상담,신입/경력(연차무관),고졸이상,위촉직,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
56,경북,(주) 탑건 이노비즈,[주간전담/자재관리] 휴대폰 필름 & 테이프 (초보자 환영),신입/경력(연차무관),학력무관,정규직,중소기업,"32억 5,580만원 (2023)",27 명 재직중,-,-,복지의 끝판왕-아침을 왜 굶어요?-보너스로 행복해요♥-내 출퇴근은 내 맘대로-집 걱정 안 하기-육아휴직 제공 기업
57,경북,한솔피플마스타 주식회사,플랜텍 포항 본사 비서 사무원 모집합니다,신입/경력(연차무관),학력무관,정규직,중소기업,6억 701만원 (2019),17 명 재직중,"3,221만원
자세히보기",1억원,매출 상위 10%
58,경북,태성디티(주),"자동제어, 기구설계 외 신입/경력 채용",신입/경력(연차무관),학력무관,정규직,중소기업,"34억 2,938만원 (2018)",15 명 재직중,"4,892만원
자세히보기",6억원,성장판 열린 회사-거침없이 성장하는 회사
59,경북,(주)에코프로,[에코프로Innovation/CnG] 운영직 신입/경력 채용,신입/경력5년↑,학력무관,정규직,중견기업,"2,600억 750만원 (2023)",201 명 재직중,"8,545만원
자세히보기","133억 1,383만원",성장판 열린 회사-구직자 인기기업-복지의 끝판왕-평균연봉 6천이상-보너스로 행복해요♥-거침없이 성장하는 회사-인크루트 인증 우수기업-장기근속수당제공 기업-KOSDAQ 상장-빵빵한 구내식당-휴식까지 챙겨줘요!
60,경북,(주)태우이엔지,수장공사 현장관리 및 공사직원 구인,신입,고졸,정규직,중소기업,"1,200억 8,103만원 (2022)",45 명 재직중,"5,242만원
자세히보기","6억 6,000만원",인크루트 인증 우수기업
61,경북,토스인슈어런스(주),[금융프라자사업단-매월 고객 20명 / 교육비 200만 지급] 토스 IA 모집,신입/경력(연차무관),학력무관,위촉직,중소기업,"101억 9,160만원 (2022)",100 명 재직중,"5,959만원
자세히보기",5억원,HOT한 인기기업
62,경북,(재)포항성모병원,포항성모병원 중환자실 간호업무지원직 채용,신입/경력(연차무관),학력무관,계약직,중견기업,"1,474억 2,660만원 (2023)","1,169 명 재직중","4,673만원
자세히보기",653억 147만원,안정적인 장수 회사-복지의 끝판왕-아이와 함께 출근해요-장기근속수당제공 기업-육아휴직 제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
63,경북,(재)포항성모병원,포항성모병원 작업환경측정 산업위생관리기사 채용,신입/경력(연차무관),초대졸이상,계약직,중견기업,"1,474억 2,660만원 (2023)","1,169 명 재직중","4,673만원
자세히보기",653억 147만원,안정적인 장수 회사-복지의 끝판왕-아이와 함께 출근해요-장기근속수당제공 기업-육아휴직 제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
64,경북,삼성생명보험(주),"세무,절세 컨설팅지원",신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
65,경북,주식회사 다솔에스엔씨,[부산 강서구]안전감시단(아파트현장)모집합니다,신입/경력(연차무관),학력무관,계약직외,중소기업,46억원 (2022),138 명 재직중,-,1억원,
66,경북,(주)피엔티,자동화/RTR 장비 기술 영업 모집(국내/해외),신입/경력(연차무관),초대졸이상,정규직,중견기업,"5,161억 5,308만원 (2023)",540 명 재직중,"5,315만원
자세히보기","128억 6,150만원",성장판 열린 회사-채용에 적극적인 회사-복지의 끝판왕-보너스로 행복해요♥-집 걱정 안 하기-인크루트 인증 우수기업-장기근속수당제공 기업-육아휴직 제공 기업-KOSDAQ 상장-빵빵한 구내식당-휴식까지 챙겨줘요!
67,경북,(주)올곧,냉동가공식품업체 각 부문 신입/경력 정규직 채용,신입/경력(연차무관),학력무관,정규직,중소기업,-,22 명 재직중,"3,987만원
자세히보기","3,000만원",
68,경북,(주)태림케미칼,생산관리 정규직 채용(경력 및 학력 무관),신입/경력(연차무관),학력무관,정규직,중소기업,"72억 8,720만원 (2021)",10 명 재직중,"4,360만원
자세히보기",2억원,성장판 열린 회사-복지의 끝판왕-보너스로 행복해요♥-빵빵한 구내식당
69,경북,주식회사 그린아그로텍 농업회사법인,"사무보조, 일반사무 외 신입 채용",신입,학력무관,계약직,중소기업,"36억 9,325만원 (2022)",27 명 재직중,"3,590만원
자세히보기",9억원,인크루트 인증 우수기업
70,경북,주식회사 우리들판넬,"일반사무, 사무보조 신입/경력 채용",신입/경력(연차무관),학력무관,정규직,중소기업,-,20 명 재직중,"4,237만원
자세히보기",-,
71,경북,(주)굿앤피플컴퍼니,운전면허 보유자 Each camp 배송직원 채용공고 초보가능.경력.학력.성별 무관 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
72,경북,한국동서발전(주),2024년 한국동서발전 에너지혁신 창업지원사업 참가자 모집,신입/경력(연차무관),학력무관,교육생(연수생),중견기업,"5조 5,718억 8,524만원 (2023)",-,"7,406만원
자세히보기","2,896억 6,110만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-거침없이 성장하는 회사-매출 1000대 기업-인크루트 인증 우수기업-장기근속수당제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
73,경북,삼성생명보험(주),중소기업 법인지원,신입/경력(연차무관),고졸이상,계약직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
74,경북,(주)굿앤피플컴퍼니,쿠팡 퀵 플렉스 모바일 캠프 주간/야간 부산.대구.경상.충청.전라권 배송직원 채용공고 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
75,경북,대성기술(주),자동차부품[베어링부품] 생산 사원 모집(장비조작/ 조립/ 포장/ 가공),신입,학력무관,정규직외,중소기업,-,-,"2,954만원
자세히보기",-,복지의 끝판왕-아침을 왜 굶어요?-빵빵한 구내식당
76,경북,(주)굿앤피플컴퍼니,쿠팡 퀵 플렉스 지방권 각 캠프 전담 신입/경력 배송직원 채용공고 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
77,경북,삼성생명보험(주),중대재해예방과 지원업무,신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
78,경북,쿠팡로지스틱스서비스(유),[연3800가능]쿠팡CLS 전국 지게차 채용 (지게차/사무/기타제반),신입/경력(연차무관),학력무관,계약직,대기업,"2조 6,216억 6,183만원 (2023)","2,312 명 재직중","4,482만원
자세히보기",336억 100만원,성장판 열린 회사-HOT한 인기기업-거침없이 성장하는 회사-매출 1000대 기업-대기업 in 서울
79,경북,스코어스앤드컴퍼니 주식회사,"스포츠 데이터 스카우트 프리랜서를 모집합니다. (축구, 야구)",신입/경력(연차무관),학력무관,프리랜서,소기업,-,3 명 재직중,-,-,보너스로 행복해요♥-장기근속수당제공 기업
80,경북,(주)세스코,"홈케어대구경북 홈케어프로 (대구,울산,경주)",신입,고졸이상,정규직,중견기업,"3,847억 4,104만원 (2021)","3,694 명 재직중",-,"5억 9,634만원",안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
81,경북,주식회사 잡인,[평택 고덕] 삼성물산 FAB - Retrofit 안전감시단 채용 모집 / 사내 이력서 작성,신입/경력(연차무관),학력무관,계약직,중소기업,-,3 명 재직중,"2,517만원
자세히보기",-,
