,region,cpname,title,career,education,jobtype,cptype,sales,employees,aversalary,capital,pros
32,전북특별자치도,삼성전자서비스,안전 / 수리 보조 인력 채용 (전국),신입,고졸이상,계약직외,대기업,"2조 210억 7,862만원 (2022)","1,672 명 재직중",-,302억 299만원,구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
33,전북특별자치도,원광대학교병원,원광대학교병원 응급구조사 모집공고 (2024년 2월 졸업자),신입/경력(연차무관),초대졸이상,계약직,중견기업,"2,161억 5,339만원 (2019)","2,060 명 재직중","3,295만원
자세히보기","501억 9,648만원",안정적인 장수 회사-성장판 열린 회사
34,전북특별자치도,(주)오디텍전주지점,"반도체 부문 생산 기술 ,개발 엔지니어 신입/경력 모집",신입/경력(연차무관),대졸이상,정규직,중소기업,"529억 9,766만원 (2016)",250 명 재직중,-,"58억 7,330만원",성장판 열린 회사-거침없이 성장하는 회사
35,전북특별자치도,(주)오디텍전주지점,"반도체부문 국내영업,해외영업 신입/경력 모집",신입/경력(연차무관),대졸이상,정규직,중소기업,"529억 9,766만원 (2016)",250 명 재직중,-,"58억 7,330만원",성장판 열린 회사-거침없이 성장하는 회사
36,전북특별자치도,충남대학교산학협력단,[NHN아카데미] JAVA 백엔드 교육생 모집,신입/경력(연차무관),학력무관,교육생(연수생),중소기업,"1,983억 4,401만원 (2023)","1,001 명 재직중","3,899만원
자세히보기","743억 7,083만원",성장판 열린 회사
37,전북특별자치도,(주)오디텍전주지점,설비 신입/경력 정규직 채용,신입/경력(연차무관),초대졸이상,정규직,중소기업,"529억 9,766만원 (2016)",250 명 재직중,-,"58억 7,330만원",성장판 열린 회사-거침없이 성장하는 회사
38,전북특별자치도,(주)대일인터내셔널하스피탈리티그룹,익산 웨스턴라이프 호텔 경영지원팀 회계 모집 (신입/경력),신입/경력(연차무관),학력무관,정규직,중소기업,"29억 7,527만원 (2020)",134 명 재직중,"3,459만원
자세히보기","27억 1,500만원",빵빵한 구내식당
39,전북특별자치도,(주)신흥,(주)신흥 각 부문별 신입/경력 채용,신입/경력(연차무관),고졸이상,정규직,중견기업,"1,122억 7,207만원 (2023)",218 명 재직중,"5,330만원
자세히보기","67억 3,307만원",안정적인 장수 회사-KOSPI 상장
40,전북특별자치도,(주)굿앤피플컴퍼니,1.2종 오토 면허 보유 CJ홈쇼핑 배송직원 채용공고 초보가능 경력무관 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
41,전북특별자치도,유한회사 잡스인네트워크,정읍지역 2교대 생산직 정규직 채용 월 400 이상,신입/경력(연차무관),학력무관,정규직,소기업,-,80 명 재직중,-,-,복지의 끝판왕-보너스로 행복해요♥-빵빵한 구내식당-휴식까지 챙겨줘요!
42,전북특별자치도,한국광해광업공단,2024년 한국광해광업공단 공무직 공개채용 공고,신입/경력(연차무관),학력무관,계약직,중소기업,"8,279억 758만원 (2022)",711 명 재직중,"6,789만원
자세히보기","2조 487억 6,120만원",채용에 적극적인 회사
43,전북특별자치도,유한회사 잡스인네트워크,전북 생산직 2교대 대규모 모집 월 400 이상,신입/경력(연차무관),학력무관,정규직,소기업,-,80 명 재직중,-,-,복지의 끝판왕-보너스로 행복해요♥-빵빵한 구내식당-휴식까지 챙겨줘요!
44,전북특별자치도,동학농민혁명기념재단,"직원(학예 3급, 전문임기제 4급) 공개채용 공고",경력(연차무관),학력무관,정규직외,소기업,"18억 3,212만원 (2018)",40 명 재직중,"4,233만원
자세히보기","5,200만원",성장판 열린 회사
45,전북특별자치도,더리드,완주 이차전지 분리막 생산 주간고정 및 주야 2교대 모집,신입/경력(연차무관),학력무관,정규직,중소기업,-,10 명 재직중,-,-,
46,전북특별자치도,삼성생명보험(주),상담업무와 채용지원,신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
47,전북특별자치도,삼성생명보험(주),중소기업 경영상담,신입/경력(연차무관),고졸이상,위촉직,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
48,전북특별자치도,유한회사건한,봉동 2차전지 2교대생산직 모집(높은시급),신입/경력(연차무관),학력무관,정규직,중소기업,12억원 (2023),20 명 재직중,"2,898만원
자세히보기",1억원,
49,전북특별자치도,메디톡스,뉴메코 영업(전라권) 신입/경력사원 채용,신입/경력10년미만,대졸이상,정규직,중견기업,"2,109억 426만원 (2023)",737 명 재직중,"7,348만원
자세히보기","38억 6,956만원",구직자 인기기업-복지의 끝판왕-보너스로 행복해요♥-잘나가는 의료·바이오기업-집 걱정 안 하기-장기근속수당제공 기업-KOSDAQ 상장-빵빵한 구내식당-휴식까지 챙겨줘요!
50,전북특별자치도,유한회사건한,김제 편의점 물류센터 단순 상품입출고 (주간근무) 통근버스운행,신입,학력무관,정규직,중소기업,12억원 (2023),20 명 재직중,"2,898만원
자세히보기",1억원,
51,전북특별자치도,르노코리아,르노코리아 전주지점 세일즈어드바이저 1기 공개모집,경력(연차무관),학력무관,위촉직,중견기업,"3조 2,914억 3,119만원 (2023)","4,240 명 재직중","6,212만원
자세히보기","6,668억 7,500만원",성장판 열린 회사-매출 1조 클럽-HOT한 인기기업-평균연봉 6천이상-거침없이 성장하는 회사
52,전북특별자치도,(주) 스마일푸드,냉동식품 주간근무 생산직 알바생 및 계약직(정규직가능) 모집,신입/경력(연차무관),학력무관,정규직외,중소기업,"103억 1,000만원 (2023)",55 명 재직중,"3,235만원
자세히보기",17억원,성장판 열린 회사-복지의 끝판왕-보너스로 행복해요♥-거침없이 성장하는 회사-빵빵한 구내식당
53,전북특별자치도,두송건설(주),(주)두송건설 건설현장 공사 및 공무 신입/ 경력직 채용,신입/경력(연차무관),학력무관,정규직,중견기업,"3,807억 8,822만원 (2023)",64 명 재직중,"4,367만원
자세히보기",10억원,안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사
54,전북특별자치도,삼성생명보험(주),"세무,절세 컨설팅지원",신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
55,전북특별자치도,(주)굿앤피플컴퍼니,CJ대한통운(홈쇼핑)신입/경력 배송직원 채용공고 초보가능 경력.학력.성별 무관 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
56,전북특별자치도,(주)굿앤피플컴퍼니,운전면허 보유자 Each camp 배송직원 채용공고 초보가능.경력.학력.성별 무관 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
57,전북특별자치도,한국동서발전(주),2024년 한국동서발전 에너지혁신 창업지원사업 참가자 모집,신입/경력(연차무관),학력무관,교육생(연수생),중견기업,"5조 5,718억 8,524만원 (2023)",-,"7,406만원
자세히보기","2,896억 6,110만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-거침없이 성장하는 회사-매출 1000대 기업-인크루트 인증 우수기업-장기근속수당제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
58,전북특별자치도,삼성생명보험(주),중소기업 법인지원,신입/경력(연차무관),고졸이상,계약직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
59,전북특별자치도,(주)굿앤피플컴퍼니,쿠팡 퀵 플렉스 모바일 캠프 주간/야간 부산.대구.경상.충청.전라권 배송직원 채용공고 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
60,전북특별자치도,주식회사 웨니테크,수질분야 측정분석사업부 생태독성 분석팀 모집 - 주거지원,신입/경력(연차무관),학력무관,정규직,중소기업,"12억 1,880만원 (2022)",18 명 재직중,"3,840만원
자세히보기","2억 3,000만원",성장판 열린 회사-복지의 끝판왕-자기계발비 지원 기업-보너스로 행복해요♥-거침없이 성장하는 회사-장기근속수당제공 기업
61,전북특별자치도,(주)굿앤피플컴퍼니,쿠팡 퀵 플렉스 지방권 각 캠프 전담 신입/경력 배송직원 채용공고 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
62,전북특별자치도,삼성생명보험(주),중대재해예방과 지원업무,신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
63,전북특별자치도,사회적협동조합이룸,순창군발달장애인주간/청소년방과후활동서비스센터 제공인력 모집,신입,학력무관,정규직외,소기업,-,-,"2,963만원
자세히보기",-,
64,전북특별자치도,(주)대일인터내셔널하스피탈리티그룹,익산 웨스턴라이프 호텔 웨딩 예약실 정규직 채용,신입/경력(연차무관),초대졸,정규직,중소기업,"29억 7,527만원 (2020)",134 명 재직중,"3,459만원
자세히보기","27억 1,500만원",빵빵한 구내식당
65,전북특별자치도,(주)유정에이치알,전주 LG유플러스 고객센터 인바운드 대표번호 모집합니다 / 면접비지급,신입/경력(연차무관),학력무관,정규직,중소기업,-,-,-,-,채용에 적극적인 회사
66,전북특별자치도,(재)한국전통문화전당,2024년 제2회 과제위촉직 채용 공고,신입/경력(연차무관),초대졸,계약직,소기업,"80억 7,631만원 (2021)",80 명 재직중,"4,012만원
자세히보기","63억 4,088만원",성장판 열린 회사
67,전북특별자치도,(주)한솔교육,"150만이상,요일 협의가능 신기한 한글나라 교사채용-한솔교육 전주지점",신입/경력(연차무관),초대졸이상,위촉직,중견기업,"1,416억 2,657만원 (2023)","1,056 명 재직중","4,232만원
자세히보기","71억 5,854만원",안정적인 장수 회사-구직자 인기기업-인크루트 인증 우수기업
68,전북특별자치도,(주)한솔교육,"정착지원금 지원 한글,수학 교사 채용-3,4일 가능-한솔교육 전주지점",신입/경력(연차무관),초대졸이상,위촉직,중견기업,"1,416억 2,657만원 (2023)","1,056 명 재직중","4,232만원
자세히보기","71억 5,854만원",안정적인 장수 회사-구직자 인기기업-인크루트 인증 우수기업
69,전북특별자치도,(주)조이,2024. 아쿠아파크 아마존 근무자 모집,신입/경력(연차무관),학력무관,알바,중소기업,"61억 4,597만원 (2022)",7 명 재직중,"4,697만원
자세히보기",5억원,성장판 열린 회사-복지의 끝판왕-자기계발비 지원 기업-보너스로 행복해요♥-거침없이 성장하는 회사-육아휴직 제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
70,전북특별자치도,(주)굿앤피플컴퍼니,롯데ON 통합MALL 상품배송 신입/경력직 배송사원 채용공고 [각 지역별 충원],신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
71,전북특별자치도,(주)굿앤피플컴퍼니,롯데글로벌로지스 상품 배송 신입/경력직 배송사원 채용공고[센터별 충원],신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
72,전북특별자치도,한국건설생활환경시험연구원,"한국건설생활환경시험연구원 일반계약직 모집(서울, 전북, 충남)",신입/경력(연차무관),대졸이상,계약직,중소기업,"1,622억 9,910만원 (2022)",500 명 재직중,"6,054만원
자세히보기","203억 4,962만원",성장판 열린 회사-복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-휴식까지 챙겨줘요!
73,전북특별자치도,삼성화재해상보험,경력단절 직장인을 위한 [ SF 금융컨설턴트 ] 모집,신입/경력(연차무관),학력무관,위촉직,대기업,"22조 6,463억 1,950만원 (2023)","5,107 명 재직중","14,508만원
자세히보기","264억 7,341만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 1조 클럽-평균연봉 6천이상-대기업 in 서울-KOSPI 상장
74,전북특별자치도,(주)위스오케이,위스오케이 납품 및 창고관리 직원 구인,신입/경력(연차무관),학력무관,정규직,중소기업,"60억 2,216만원 (2015)",15 명 재직중,"4,020만원
자세히보기","5,000만원",성장판 열린 회사-거침없이 성장하는 회사
75,전북특별자치도,가온누리에이치알,전주열린병원 원무행정사무원 신입 계약직 채용(야간격일),신입/경력1년↑,학력무관,계약직,중소기업,-,48 명 재직중,"3,685만원
자세히보기",-,
76,전북특별자치도,프랜시스파커전주캠퍼스어학원,프랜시스파커 안내데스크 직원 구합니다,신입/경력(연차무관),초대졸이상,정규직,중소기업,-,22 명 재직중,-,-,
77,전북특별자치도,씨제이올리브영(주),[CJ올리브영] 매장 신입 직원(Trainer) 모집,신입,고졸이상,계약직,대기업,"3조 8,611억 8,210만원 (2023)","12,894 명 재직중","5,193만원
자세히보기","108억 2,840만원",성장판 열린 회사-구직자 인기기업-매출 1조 클럽-거침없이 성장하는 회사-매출 1000대 기업-대기업 in 서울
78,전북특별자치도,중소기업정책자금지원센터,광주지사 기업 정책자금 대출상담사 특채공고,신입/경력(연차무관),학력무관,정규직외,중소기업,100억원,380 명 재직중,-,5억원,채용에 적극적인 회사-보너스로 행복해요♥-내 출퇴근은 내 맘대로
79,전북특별자치도,주식회사 아이케이,[주간/교대/상여300/주급/즉시출근] 커피 생산 설비 op 및 포장 업무,신입/경력(연차무관),학력무관,정규직,중소기업,-,1 명 재직중,"2,945만원
자세히보기",-,
80,전북특별자치도,주식회사 아이케이,[1인실기숙사/3조2교대/통근버스/유류비지원] 차량용 반도체 부품 설비 O.P 및 검사,신입/경력(연차무관),학력무관,정규직,중소기업,-,1 명 재직중,"2,945만원
자세히보기",-,
81,전북특별자치도,주식회사 아이케이,[현대1차/소형부품/월400/가불/상여100/통근/기숙사] 자동차부품 생산직 사원모집,신입/경력(연차무관),학력무관,정규직,중소기업,-,1 명 재직중,"2,945만원
자세히보기",-,
82,전북특별자치도,스티븐아카데미온라인,"SAT AP IB 물리, 수학, 역사, 화학 영어로 수업가능한 선생님 모집합니다. ( 재택 줌수업 )",신입/경력(연차무관),대졸이상,계약직외,중소기업,-,-,-,-,
83,전북특별자치도,원광대학교,2024학년도 원광대학교 신입직원 채용공고,신입/경력(연차무관),대졸이상,정규직외,중견기업,"3,171억 6,725만원 (2018)",7 명 재직중,"3,037만원
자세히보기","1,489억 4,212만원",안정적인 장수 회사-성장판 열린 회사
84,전북특별자치도,(주)민성기업,현대중공업 군산조선소 (주)민성기업 자재관리 및 운송유도원 구인,신입/경력(연차무관),학력무관,정규직,중소기업,24억원,45 명 재직중,"3,381만원
자세히보기",500만원,복지의 끝판왕-아침을 왜 굶어요?-보너스로 행복해요♥-빵빵한 구내식당-휴식까지 챙겨줘요!
85,전북특별자치도,쿠팡로지스틱스서비스(유),쿠팡CLS 모바일 캠프리더(MCL) 채용,신입/경력(연차무관),학력무관,계약직,대기업,"2조 6,216억 6,183만원 (2023)","2,312 명 재직중","4,482만원
자세히보기",336억 100만원,성장판 열린 회사-HOT한 인기기업-거침없이 성장하는 회사-매출 1000대 기업-대기업 in 서울
