,region,cpname,title,career,education,jobtype,cptype,sales,employees,aversalary,capital,pros
110,광주,메가스터디교육(주),[러셀] 러셀코어광주학원 입시담임& 교무기획 채용,경력(연차무관),대졸이상,정규직,중견기업,"8,334억 8,359만원 (2023)","1,826 명 재직중","3,616만원
자세히보기","11억 8,618만원",성장판 열린 회사-매출 1000대 기업-KOSDAQ 상장
111,광주,동양생명금융서비스 주식회사,[본사] DB관리자 하이브리드지점 채용공고,신입/경력(연차무관),학력무관,위촉직외,중소기업,-,45 명 재직중,"5,725만원
자세히보기",-,평균연봉 6천이상
112,광주,뉴모텍(주),연구원 채용(기계/회로 설계),신입/경력(연차무관),초대졸이상,정규직,중소기업,"1,967억 4,092만원 (2023)",253 명 재직중,"4,071만원
자세히보기",16억원,성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-장기근속수당제공 기업-빵빵한 구내식당
113,광주,다솔안전,[광주 북구]안전감시단(아파트현장)모집합니다,신입/경력(연차무관),학력무관,계약직외,중소기업,-,138 명 재직중,-,1억원,
114,광주,주식회사 평화종합부품,"현대모비스 자동차부품대리점 배송사원, 사무보조 신입/경력 정규직 채용",신입/경력(연차무관),고졸,정규직,중소기업,-,1 명 재직중,"2,581만원
자세히보기",-,
115,광주,진손해사정(주),원예시설 조사자 채용,신입/경력(연차무관),학력무관,정규직,중소기업,"90억 2,000만원 (2022)",240 명 재직중,"3,183만원
자세히보기",1억원,보너스로 행복해요♥
116,광주,코웨이(주),"긴급모집 코웨이 수면환경관리 홈케어닥터 충남 홍성,서산,당진,태안,예산(매트리스케어&의류청정기 서비스)",신입/경력(연차무관),고졸이상,위촉직외,대기업,"2조 7,590억 1,908만원 (2023)","4,948 명 재직중","6,158만원
자세히보기","406억 6,239만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-매출 1조 클럽-지방에 위치한 대기업-인크루트 인증 우수기업-KOSPI 상장
117,광주,(주)상단스튜디오,3D파트 부문별 정규직 인재채용(신입/경력),신입/경력(연차무관),학력무관,정규직,중소기업,"11억 6,428만원 (2022)",10 명 재직중,"2,886만원
자세히보기","1억 7,000만원",성장판 열린 회사-거침없이 성장하는 회사
118,광주,(유)엘에스메디텍,의료기기 영업사원 모집 신입/경력,신입/경력(연차무관),초대졸,정규직,중소기업,-,5 명 재직중,"4,625만원
자세히보기",-,
119,광주,(주)모아에스엔피,"자동차부품제조-품질관리, 품질검사 신입 정규직 채용",신입,학력무관,정규직,중소기업,"209억 4,923만원 (2023)",65 명 재직중,"4,533만원
자세히보기",9억원,성장판 열린 회사
120,광주,(주)선인,[담양/생산] 동료와 협력하여 고품질 제품 생산으로 기여할 인재,신입/경력(연차무관),학력무관,정규직외,중견기업,"2,084억 3,028만원 (2022)",210 명 재직중,"4,775만원
자세히보기","10억 9,204만원",성장판 열린 회사-인크루트 인증 우수기업
121,광주,(주)황성수컴퍼니,온라인 쇼핑몰 CS 쿠팡로켓배송 오픈마켓 관리,신입/경력(연차무관),대졸,정규직,중소기업,"9억 6,589만원 (2021)",8 명 재직중,"2,805만원
자세히보기",2억원,성장판 열린 회사-매출 상위 10%-보너스로 행복해요♥-인크루트 인증 우수기업
122,광주,아트트리아카데미학원,[전국/온라인] 아트트리와 함께 할 원화/일러스트/웹툰 강사를 모집합니다,신입/경력(연차무관),학력무관,계약직외,중소기업,-,7 명 재직중,-,-,복지의 끝판왕-보너스로 행복해요♥-휴식까지 챙겨줘요!
123,광주,(사)한국골프캐디협회,대기업 골프장호텔 외식사업부 모집,신입,학력무관,정규직,중소기업,-,-,-,-,육아휴직 제공 기업
124,광주,(주)더씨에이치디,[주5일] 창화당 롯데백화점 광주점 만두분식매장 직원 모집,신입/경력(연차무관),학력무관,정규직,중소기업,"155억 1,361만원 (2019)",161 명 재직중,"3,139만원
자세히보기","1억 5,000만원",성장판 열린 회사-인크루트 인증 우수기업
125,광주,비엔컴퍼니 주식회사,"즐겁게 일할 웹디자이너, 쇼핑몰MD 외 신입/경력 정규직 채용 합니다",신입/경력(연차무관),학력무관,정규직,중소기업,-,-,"2,742만원
자세히보기",-,
126,광주,(주)이젠,웹개발 신입/경력 정규직 채용,신입/경력(연차무관),학력무관,정규직,중소기업,"45억 8,471만원 (2022)",21 명 재직중,"2,730만원
자세히보기",5억원,성장판 열린 회사-복지의 끝판왕-자기계발비 지원 기업-보너스로 행복해요♥-거침없이 성장하는 회사-장기근속수당제공 기업
127,광주,주식회사 야놀자,"Account Management 광주호남 영업직 (1년, 계약직)",신입/경력(연차무관),학력무관,계약직,중견기업,"3,753억 5,729만원 (2023)","1,102 명 재직중","6,128만원
자세히보기",505억 822만원,성장판 열린 회사-구직자 인기기업-거침없이 성장하는 회사
128,광주,와이건설(주),도로건설 아스콘 포장 인력(특공) 및 포장 장비(롤러) 기사 모집합니다.,신입/경력(연차무관),학력무관,정규직,중소기업,"9억 6,667만원 (2023)",3 명 재직중,"3,760만원
자세히보기","3억 1,000만원",매출 상위 10%
129,광주,(주) 재능교육,"재능교육(광주무등지국)북구남구지역 학습관리교사모집(주부자환영,정규직전환가능)",신입/경력(연차무관),초대졸이상,위촉직외,중견기업,"1,301억 2,608만원 (2023)",513 명 재직중,-,"625억 1,000만원",안정적인 장수 회사
130,광주,(주) 재능교육,"재능교육(광주무등지국)회원증가로 인한 유아,초저학습상담교사모집(정규직전환가능,초보자환영)",신입/경력(연차무관),초대졸이상,위촉직외,중견기업,"1,301억 2,608만원 (2023)",513 명 재직중,-,"625억 1,000만원",안정적인 장수 회사
131,광주,디엠텍(유),"PCB관련 단순조립, 초보가능 /주간고정 또는 주.야2교대 선택가능/ 통근차량 운행/쾌적한 근무 환경",신입/경력(연차무관),학력무관,정규직외,중소기업,-,4 명 재직중,"3,300만원
자세히보기",-,
132,광주,(주)LST,엘에스티 물류현장직 채용,신입/경력(연차무관),학력무관,정규직,중소기업,"209억 1,241만원 (2023)",230 명 재직중,"2,752만원
자세히보기",30억원,성장판 열린 회사-인크루트 인증 우수기업-빵빵한 구내식당
133,광주,(주)이젠,"수강생·회원관리, 교육상담 신입/경력 정규직 채용",신입/경력(연차무관),학력무관,정규직,중소기업,"45억 8,471만원 (2022)",21 명 재직중,"2,730만원
자세히보기",5억원,성장판 열린 회사-복지의 끝판왕-자기계발비 지원 기업-보너스로 행복해요♥-거침없이 성장하는 회사-장기근속수당제공 기업
134,광주,ECC어학원,영어강사 신입/경력 정규직 채용,신입/경력1년↑,대졸,정규직,중소기업,-,20 명 재직중,"3,568만원
자세히보기",-,
135,광주,동강캐피탈그룹 주식회사,수행비서 신입/경력 정규직 채용,신입/경력(연차무관),학력무관,정규직,중소기업,-,2 명 재직중,-,-,
136,광주,(주)유정에이치알,오후조 / 광주 카카오모빌리티 고객센터 모집 / 주차관련 / 채팅 인바운드,신입/경력(연차무관),학력무관,정규직,중소기업,-,-,-,-,채용에 적극적인 회사
137,광주,(주)유정에이치알,주간조 / 광주 카카오모빌리티 주차관련 인바운드 상담 모집,신입,학력무관,정규직,중소기업,-,-,-,-,채용에 적극적인 회사
138,광주,(주) 재능교육,(재능교육)회원증가로인해 신규아파트 유아초등학습담당선생님을 모십니다.정규직전환가능,신입/경력(연차무관),초대졸이상,위촉직외,중견기업,"1,301억 2,608만원 (2023)",513 명 재직중,-,"625억 1,000만원",안정적인 장수 회사
139,광주,다온홈시스,"[수완지구/월350만/정규직] LG전자,SK매직,코웨이등 렌탈 상담 및 접수업무 인바운드 TM 고객관리",신입/경력(연차무관),고졸이상,정규직,중소기업,"59억 6,801만원 (2019)",30 명 재직중,"3,790만원
자세히보기","5,000만원",복지의 끝판왕-보너스로 행복해요♥-아낌없이 주는 커피-장기근속수당제공 기업-육아휴직 제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
140,광주,(주)일호단열재,"인사기획, 공무 외 신입/경력 채용",신입/경력(연차무관),학력무관,정규직,중소기업,"49억 3,530만원 (2015)",5 명 재직중,"3,807만원
자세히보기","5,000만원",성장판 열린 회사-거침없이 성장하는 회사
141,광주,주식회사 블루에이치알,광주 LG유플러스 모바일 상담사 채용모집 (정규직),신입/경력(연차무관),고졸,정규직,중소기업,-,-,"1,207만원
자세히보기",-,보너스로 행복해요♥-장기근속수당제공 기업
142,광주,(주)유정에이치알,광주 KT 무선 일반 대표번호 인바운드 상담 모집 / 서석동,신입/경력(연차무관),학력무관,정규직,중소기업,-,-,-,-,채용에 적극적인 회사
143,광주,(주)지엘에스,주)지엘에스 물류센터 현장직 사원 채용 (자동차 부품 포장),신입/경력(연차무관),학력무관,정규직,중소기업,"130억 2,061만원 (2023)",73 명 재직중,"2,755만원
자세히보기",8억원,성장판 열린 회사-복지의 끝판왕-보너스로 행복해요♥-아낌없이 주는 커피-거침없이 성장하는 회사-인크루트 인증 우수기업-육아휴직 제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
144,광주,(주)상단스튜디오,웹툰팀 전분야 정규직 인재채용(신입/경력),신입/경력(연차무관),학력무관,정규직,중소기업,"11억 6,428만원 (2022)",10 명 재직중,"2,886만원
자세히보기","1억 7,000만원",성장판 열린 회사-거침없이 성장하는 회사
145,광주,엘앤에이치재무대부중개,출퇴근여유 인센율최고 현금프모빵빵 쉬운대출상담TM 신영환영/경력우대,신입/경력(연차무관),학력무관,정규직외,소기업,-,-,-,-,보너스로 행복해요♥-장기근속수당제공 기업
146,광주,노무법인 이산 산재보상센터 광주지사,[광주구인] 산재보상업무 영업직채용 / 신입가능(교육O) / 인센별도,신입/경력(연차무관),학력무관,정규직,소기업,-,-,-,-,복지의 끝판왕-보너스로 행복해요♥
147,광주,주식회사 포시너지에프앤비,"매니저·점장, 홀서빙 신입/경력 채용",신입/경력(연차무관),학력무관,정규직,중소기업,-,-,"3,474만원
자세히보기",-,
148,광주,주식회사 와이앤에이치 홀딩스,사회복지사 모집 일곡동 아들과딸 주간보호센터,신입/경력(연차무관),학력무관,정규직,중소기업,-,10 명 재직중,-,-,
149,광주,(주)에스씨지,인사팀 PM / 인사팀 관리자 인력채용,신입/경력(연차무관),학력무관,정규직,중소기업,"36억 5,151만원 (2022)",14 명 재직중,"2,691만원
자세히보기",4억 50만원,
150,광주,주식회사 라나,구성 작가 모집 (영상 콘텐츠),경력(연차무관),대졸,정규직,중소기업,-,1 명 재직중,"2,959만원
자세히보기",-,
151,광주,삼성생명보험,삼성생명 GFC 사업부 SFP 모집,신입/경력(연차무관),학력무관,위촉직,대기업,-,"5,235 명 재직중",-,"1,000억원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
152,광주,동양생명금융서비스 주식회사,동양금융서비스 보험설계사 채용,신입/경력(연차무관),학력무관,위촉직,중소기업,-,74 명 재직중,"5,725만원
자세히보기",-,평균연봉 6천이상
153,광주,한국자동차운전전문학원,급구) 학원 셔틀버스 기사 한국자동차운전전문학원,신입/경력(연차무관),학력무관,정규직외,중소기업,-,-,-,-,
154,광주,(유)다함께,마트에서 함께일할 성실한분을 모십니다,신입/경력(연차무관),학력무관,정규직,중소기업,-,10 명 재직중,"2,813만원
자세히보기",-,
155,광주,나용필모피부과,"두피관리사, 피부관리사 채용합니다.",신입/경력(연차무관),학력무관,정규직,중소기업,-,7 명 재직중,-,-,
156,광주,기아자동차두암대리점(유),기아 두암대리점 카마스터 신규 및 경력사원 모집,신입/경력1년미만,고졸,정규직,중소기업,"10억 1,348만원 (2015)",11 명 재직중,-,"5,000만원",성장판 열린 회사-보너스로 행복해요♥-거침없이 성장하는 회사
157,광주,ABL생명보험(주),[광주] ABL생명 GA설계매니저 채용,신입/경력(연차무관),학력무관,위촉직,대기업,-,786 명 재직중,"4,971만원
자세히보기","155억 3,400만원",안정적인 장수 회사-복지의 끝판왕-자기계발비 지원 기업-집 걱정 안 하기-대기업 in 서울-휴식까지 챙겨줘요!
158,광주,(사)지혜교육공동체,지혜학교 국어교사 모집,신입/경력(연차무관),대졸이상,정규직,중소기업,"16억 3,065만원 (2022)",22 명 재직중,"2,665만원
자세히보기","7억 2,885만원",성장판 열린 회사
159,광주,더싱싱,식품 온라인 쇼핑몰 MD 신입/경력 채용,신입/경력(연차무관),학력무관,정규직,중소기업,-,-,"3,229만원
자세히보기",-,복지의 끝판왕-보너스로 행복해요♥-아낌없이 주는 커피-육아휴직 제공 기업
160,광주,주식회사 라이프워시퍼 (LIFE WORSHIPER Inc.),[라이프워시퍼] 광주지점 2024 신입 공개채용,신입/경력(연차무관),학력무관,위촉직외,중소기업,35억원 (2018),135 명 재직중,-,"1,000만원",복지의 끝판왕-보너스로 행복해요♥-육아휴직 제공 기업
161,광주,광주희망병원,광주희망병원 병동 간호사 채용,신입/경력(연차무관),초대졸이상,정규직,중소기업,-,231 명 재직중,-,50억원,복지의 끝판왕-아침을 왜 굶어요?-보너스로 행복해요♥-아낌없이 주는 커피-장기근속수당제공 기업-육아휴직 제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
162,광주,주식회사 라이프워시퍼 (LIFE WORSHIPER Inc.),전주지점 국제 NGO기구 이벤트/ 마케팅/ 홍보 함께 할 STAFF 채용,신입/경력(연차무관),학력무관,위촉직외,중소기업,35억원 (2018),135 명 재직중,-,"1,000만원",복지의 끝판왕-보너스로 행복해요♥-육아휴직 제공 기업
163,광주,(주) 재능교육,"[재능교육광주무등지국]광주 전지역 유아,초저학습상담지도교사모집(동종업계경력교사)",신입/경력(연차무관),초대졸이상,위촉직외,중견기업,"1,301억 2,608만원 (2023)",513 명 재직중,-,"625억 1,000만원",안정적인 장수 회사
